"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order"
"11429","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00362440403458022,8,207,4,0.0193236714975845,0.5,"GO:2001187","GO:BP","positive regulation of CD8-positive, alpha-beta T cell activation",16038,30401
"11430","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00373956749728561,168,245,13,0.0530612244897959,0.0773809523809524,"GO:0032944","GO:BP","regulation of mononuclear cell proliferation",16038,9203
"11431","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00380343775473092,27,54,4,0.0740740740740741,0.148148148148148,"GO:0071276","GO:BP","cellular response to cadmium ion",16038,19474
"11432","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00395764453204639,1454,225,43,0.191111111111111,0.0295735900962861,"GO:0008283","GO:BP","cell population proliferation",16038,3602
"11433","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00402367665059113,31,319,7,0.0219435736677116,0.225806451612903,"GO:0042269","GO:BP","regulation of natural killer cell mediated cytotoxicity",16038,11730
"11434","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00412116884977617,320,376,23,0.0611702127659574,0.071875,"GO:0002250","GO:BP","adaptive immune response",16038,920
"11435","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00423016416075511,2118,387,84,0.217054263565891,0.0396600566572238,"GO:0048584","GO:BP","positive regulation of response to stimulus",16038,15024
"11436","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00447718533686899,30,116,5,0.0431034482758621,0.166666666666667,"GO:0001913","GO:BP","T cell mediated cytotoxicity",16038,661
"11437","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0044932457116445,2413,197,55,0.279187817258883,0.0227932034811438,"GO:0035556","GO:BP","intracellular signal transduction",16038,10537
"11438","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00484533328601153,61,57,5,0.087719298245614,0.0819672131147541,"GO:0002709","GO:BP","regulation of T cell mediated immunity",16038,1378
"11439","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00510740678453193,521,83,13,0.156626506024096,0.0249520153550864,"GO:0055065","GO:BP","metal ion homeostasis",16038,16919
"11440","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00512170110288018,29,54,4,0.0740740740740741,0.137931034482759,"GO:0046686","GO:BP","response to cadmium ion",16038,14418
"11441","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00524583682797154,109,393,13,0.0330788804071247,0.119266055045872,"GO:0072599","GO:BP","establishment of protein localization to endoplasmic reticulum",16038,20550
"11442","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00536812483763434,88,72,6,0.0833333333333333,0.0681818181818182,"GO:0002698","GO:BP","negative regulation of immune effector process",16038,1367
"11443","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00539802124274336,44,229,7,0.0305676855895196,0.159090909090909,"GO:0032663","GO:BP","regulation of interleukin-2 production",16038,8976
"11444","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00548217214834198,70,351,10,0.0284900284900285,0.142857142857143,"GO:0046632","GO:BP","alpha-beta T cell differentiation",16038,14370
"11445","Maternal CD8+ Cytotoxic T Cells",TRUE,0.005716742760274,10029,397,291,0.732997481108312,0.0290158540233323,"GO:0050789","GO:BP","regulation of biological process",16038,15458
"11446","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00631741700544267,33,319,7,0.0219435736677116,0.212121212121212,"GO:0002715","GO:BP","regulation of natural killer cell mediated immunity",16038,1384
"11447","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00717313047583643,371,84,11,0.130952380952381,0.0296495956873315,"GO:0002697","GO:BP","regulation of immune effector process",16038,1366
"11448","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00732857698291402,33,116,5,0.0431034482758621,0.151515151515152,"GO:0002704","GO:BP","negative regulation of leukocyte mediated immunity",16038,1373
"11449","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00736771079060666,1294,249,42,0.168674698795181,0.0324574961360124,"GO:0042127","GO:BP","regulation of cell population proliferation",16038,11636
"11450","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00748932594073788,58,116,6,0.0517241379310345,0.103448275862069,"GO:0001910","GO:BP","regulation of leukocyte mediated cytotoxicity",16038,658
"11451","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00754393624032983,105,140,8,0.0571428571428571,0.0761904761904762,"GO:0048525","GO:BP","negative regulation of viral process",16038,14975
"11452","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0075550713321786,2642,395,100,0.253164556962025,0.0378501135503407,"GO:0010605","GO:BP","negative regulation of macromolecule metabolic process",16038,4792
"11453","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00788234901991707,273,73,9,0.123287671232877,0.032967032967033,"GO:0002460","GO:BP","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",16038,1130
"11454","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0080690777995918,2696,388,100,0.257731958762887,0.0370919881305638,"GO:0070887","GO:BP","cellular response to chemical stimulus",16038,19275
"11455","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00825881309205454,59,343,9,0.0262390670553936,0.152542372881356,"GO:0043367","GO:BP","CD4-positive, alpha-beta T cell differentiation",16038,12366
"11456","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00854281283798518,47,229,7,0.0305676855895196,0.148936170212766,"GO:0032623","GO:BP","interleukin-2 production",16038,8936
"11457","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00855444080919724,5454,395,177,0.448101265822785,0.0324532453245325,"GO:0060255","GO:BP","regulation of macromolecule metabolic process",16038,17183
"11458","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00914606700544464,110,347,12,0.0345821325648415,0.109090909090909,"GO:0002706","GO:BP","regulation of lymphocyte mediated immunity",16038,1375
"11459","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00933533746702804,136,330,13,0.0393939393939394,0.0955882352941176,"GO:0001906","GO:BP","cell killing",16038,655
"11460","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00944976926802703,725,128,19,0.1484375,0.0262068965517241,"GO:0045087","GO:BP","innate immune response",16038,13230
"11461","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00956757030490843,34,16,3,0.1875,0.0882352941176471,"GO:0006882","GO:BP","cellular zinc ion homeostasis",16038,2859
"11462","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00972273679248552,79,330,10,0.0303030303030303,0.126582278481013,"GO:0001909","GO:BP","leukocyte mediated cytotoxicity",16038,657
"11463","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0103214666638913,71,57,5,0.087719298245614,0.0704225352112676,"GO:0002824","GO:BP","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",16038,1486
"11464","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0105076958787075,212,73,8,0.10958904109589,0.0377358490566038,"GO:0031348","GO:BP","negative regulation of defense response",16038,8344
"11465","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0113719447309443,4162,395,142,0.359493670886076,0.0341182123978856,"GO:0010468","GO:BP","regulation of gene expression",16038,4690
"11466","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0114019684480039,36,16,3,0.1875,0.0833333333333333,"GO:0055069","GO:BP","zinc ion homeostasis",16038,16923
"11467","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0124072582246218,479,83,12,0.144578313253012,0.0250521920668058,"GO:0006875","GO:BP","cellular metal ion homeostasis",16038,2852
"11468","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0129514120297488,10,62,3,0.0483870967741935,0.3,"GO:0045061","GO:BP","thymic T cell selection",16038,13216
"11469","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0130995598751528,2848,395,105,0.265822784810127,0.0368679775280899,"GO:0009892","GO:BP","negative regulation of metabolic process",16038,4253
"11470","Maternal CD8+ Cytotoxic T Cells",TRUE,0.013874380038585,98,116,7,0.0603448275862069,0.0714285714285714,"GO:0002474","GO:BP","antigen processing and presentation of peptide antigen via MHC class I",16038,1144
"11471","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0139128810654928,17,271,5,0.018450184501845,0.294117647058824,"GO:2001185","GO:BP","regulation of CD8-positive, alpha-beta T cell activation",16038,30399
"11472","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0140583131067759,176,393,16,0.0407124681933842,0.0909090909090909,"GO:0019083","GO:BP","viral transcription",16038,6495
"11473","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0154110651037118,77,57,5,0.087719298245614,0.0649350649350649,"GO:0002821","GO:BP","positive regulation of adaptive immune response",16038,1483
"11474","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0158648113023544,1070,393,50,0.127226463104326,0.0467289719626168,"GO:0044265","GO:BP","cellular macromolecule catabolic process",16038,12807
"11475","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0163465205941087,507,393,30,0.0763358778625954,0.0591715976331361,"GO:0034655","GO:BP","nucleobase-containing compound catabolic process",16038,10079
"11476","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0167937721030334,4,207,3,0.0144927536231884,0.75,"GO:2000566","GO:BP","positive regulation of CD8-positive, alpha-beta T cell proliferation",16038,29825
"11477","Maternal CD8+ Cytotoxic T Cells",TRUE,0.017351953892447,227,73,8,0.10958904109589,0.0352422907488987,"GO:0070661","GO:BP","leukocyte proliferation",16038,19152
"11478","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0174443993169475,179,393,16,0.0407124681933842,0.0893854748603352,"GO:0006413","GO:BP","translational initiation",16038,2437
"11479","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0178038173064078,24,343,6,0.0174927113702624,0.25,"GO:0043368","GO:BP","positive T cell selection",16038,12367
"11480","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0180482829359382,1363,229,40,0.174672489082969,0.0293470286133529,"GO:0016477","GO:BP","cell migration",16038,5867
"11481","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0183406335726836,203,59,7,0.11864406779661,0.0344827586206897,"GO:0046651","GO:BP","lymphocyte proliferation",16038,14388
"11482","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0185011195939833,2159,388,83,0.213917525773196,0.0384437239462714,"GO:0071310","GO:BP","cellular response to organic substance",16038,19508
"11483","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0186298513184035,5,16,2,0.125,0.4,"GO:0036018","GO:BP","cellular response to erythropoietin",16038,10894
"11484","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0186298513184035,5,16,2,0.125,0.4,"GO:0036017","GO:BP","response to erythropoietin",16038,10893
"11485","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0190780850463494,276,347,19,0.0547550432276657,0.0688405797101449,"GO:0002449","GO:BP","lymphocyte mediated immunity",16038,1119
"11486","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0194599246551903,1261,393,56,0.142493638676845,0.0444091990483743,"GO:0009057","GO:BP","macromolecule catabolic process",16038,3695
"11487","Maternal CD8+ Cytotoxic T Cells",TRUE,0.019514644555762,40,116,5,0.0431034482758621,0.125,"GO:0001912","GO:BP","positive regulation of leukocyte mediated cytotoxicity",16038,660
"11488","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0200986513181183,86,140,7,0.05,0.0813953488372093,"GO:1903901","GO:BP","negative regulation of viral life cycle",16038,26940
"11489","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0201823932494148,206,59,7,0.11864406779661,0.0339805825242718,"GO:0032943","GO:BP","mononuclear cell proliferation",16038,9202
"11490","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0219270227328275,596,83,13,0.156626506024096,0.0218120805369128,"GO:0055080","GO:BP","cation homeostasis",16038,16933
"11491","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0224067887255928,111,73,6,0.0821917808219178,0.0540540540540541,"GO:0050777","GO:BP","negative regulation of immune response",16038,15451
"11492","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0235835275696798,324,54,8,0.148148148148148,0.0246913580246914,"GO:0010035","GO:BP","response to inorganic substance",16038,4350
"11493","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0249393253721094,42,116,5,0.0431034482758621,0.119047619047619,"GO:0002711","GO:BP","positive regulation of T cell mediated immunity",16038,1380
"11494","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0249393253721094,42,116,5,0.0431034482758621,0.119047619047619,"GO:0002720","GO:BP","positive regulation of cytokine production involved in immune response",16038,1389
"11495","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0251362625045583,131,376,13,0.0345744680851064,0.099236641221374,"GO:0002695","GO:BP","negative regulation of leukocyte activation",16038,1364
"11496","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0252709704291481,604,83,13,0.156626506024096,0.021523178807947,"GO:0098771","GO:BP","inorganic ion homeostasis",16038,22298
"11497","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0253758290268604,273,358,19,0.053072625698324,0.0695970695970696,"GO:0045088","GO:BP","regulation of innate immune response",16038,13231
"11498","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0256720921620986,151,376,14,0.0372340425531915,0.0927152317880795,"GO:0022408","GO:BP","negative regulation of cell-cell adhesion",16038,7639
"11499","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0280897990348981,2076,395,81,0.205063291139241,0.0390173410404624,"GO:0010629","GO:BP","negative regulation of gene expression",16038,4815
"11500","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0287484460508019,898,84,16,0.19047619047619,0.0178173719376392,"GO:0032101","GO:BP","regulation of response to external stimulus",16038,8606
"11501","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0312036699893669,74,116,6,0.0517241379310345,0.0810810810810811,"GO:0002708","GO:BP","positive regulation of lymphocyte mediated immunity",16038,1377
"11502","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0343721943786091,22,116,4,0.0344827586206897,0.181818181818182,"GO:0001916","GO:BP","positive regulation of T cell mediated cytotoxicity",16038,664
"11503","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0346031205309724,189,393,16,0.0407124681933842,0.0846560846560847,"GO:0006612","GO:BP","protein targeting to membrane",16038,2618
"11504","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0351266051541862,5964,397,188,0.473551637279597,0.0315224681421865,"GO:0019222","GO:BP","regulation of metabolic process",16038,6529
"11505","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0353119620996076,329,73,9,0.123287671232877,0.027355623100304,"GO:0050727","GO:BP","regulation of inflammatory response",16038,15413
"11506","Maternal CD8+ Cytotoxic T Cells",TRUE,0.038239938046762,551,35,8,0.228571428571429,0.014519056261343,"GO:0030003","GO:BP","cellular cation homeostasis",16038,7727
"11507","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0387242705834675,95,140,7,0.05,0.0736842105263158,"GO:0045069","GO:BP","regulation of viral genome replication",16038,13224
"11508","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0391784123325363,54,16,3,0.1875,0.0555555555555556,"GO:0098754","GO:BP","detoxification",16038,22283
"11509","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0417869763154933,18,319,5,0.0156739811912226,0.277777777777778,"GO:0045954","GO:BP","positive regulation of natural killer cell mediated cytotoxicity",16038,13782
"11510","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0423510386601365,18,49,3,0.0612244897959184,0.166666666666667,"GO:0071385","GO:BP","cellular response to glucocorticoid stimulus",16038,19581
"11511","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0429728714061725,560,35,8,0.228571428571429,0.0142857142857143,"GO:0006873","GO:BP","cellular ion homeostasis",16038,2850
"11512","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0432853939813803,21,271,5,0.018450184501845,0.238095238095238,"GO:0036037","GO:BP","CD8-positive, alpha-beta T cell activation",16038,10902
"11513","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0441907283138306,6,20,2,0.1,0.333333333333333,"GO:0033634","GO:BP","positive regulation of cell-cell adhesion mediated by integrin",16038,9645
"11514","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0443227010772004,437,275,21,0.0763636363636364,0.0480549199084668,"GO:0050900","GO:BP","leukocyte migration",16038,15550
"11515","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0446027803680035,2506,94,31,0.329787234042553,0.0123703112529928,"GO:0010033","GO:BP","response to organic substance",16038,4348
"11516","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0448808604223192,193,393,16,0.0407124681933842,0.0829015544041451,"GO:0019080","GO:BP","viral gene expression",16038,6492
"11517","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0466883152981858,50,186,6,0.032258064516129,0.12,"GO:0031295","GO:BP","T cell costimulation",16038,8313
"11518","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0474914420859489,563,393,31,0.0788804071246819,0.0550621669626998,"GO:0072657","GO:BP","protein localization to membrane",16038,20566
"11519","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0488654030246693,80,116,6,0.0517241379310345,0.075,"GO:0002832","GO:BP","negative regulation of response to biotic stimulus",16038,1494
"11520","Maternal CD8+ Cytotoxic T Cells",TRUE,1.56849118823324e-13,516,246,37,0.150406504065041,0.0717054263565891,"GO:0098552","GO:CC","side of membrane",17155,3583
"11521","Maternal CD8+ Cytotoxic T Cells",TRUE,1.03795176283557e-10,5,57,5,0.087719298245614,1,"GO:0042612","GO:CC","MHC class I protein complex",17155,2077
"11522","Maternal CD8+ Cytotoxic T Cells",TRUE,2.96121444714301e-10,16,288,9,0.03125,0.5625,"GO:0042101","GO:CC","T cell receptor complex",17155,2038
"11523","Maternal CD8+ Cytotoxic T Cells",TRUE,3.6504583061665e-07,328,88,14,0.159090909090909,0.0426829268292683,"GO:0009897","GO:CC","external side of plasma membrane",17155,802
"11524","Maternal CD8+ Cytotoxic T Cells",TRUE,4.47144149899955e-07,18,116,6,0.0517241379310345,0.333333333333333,"GO:0042611","GO:CC","MHC protein complex",17155,2076
"11525","Maternal CD8+ Cytotoxic T Cells",TRUE,1.16454373246106e-06,30,336,9,0.0267857142857143,0.3,"GO:0001772","GO:CC","immunological synapse",17155,205
"11526","Maternal CD8+ Cytotoxic T Cells",TRUE,2.67707429083642e-06,89,116,9,0.0775862068965517,0.101123595505618,"GO:0031901","GO:CC","early endosome membrane",17155,1440
"11527","Maternal CD8+ Cytotoxic T Cells",TRUE,3.0009205351562e-06,526,66,14,0.212121212121212,0.026615969581749,"GO:0098797","GO:CC","plasma membrane protein complex",17155,3661
"11528","Maternal CD8+ Cytotoxic T Cells",TRUE,4.35201986466829e-06,43,116,7,0.0603448275862069,0.162790697674419,"GO:0030670","GO:CC","phagocytic vesicle membrane",17155,1147
"11529","Maternal CD8+ Cytotoxic T Cells",TRUE,5.70390471427419e-06,723,97,19,0.195876288659794,0.0262793914246196,"GO:0009986","GO:CC","cell surface",17155,809
"11530","Maternal CD8+ Cytotoxic T Cells",TRUE,6.54590758357432e-06,107,393,15,0.0381679389312977,0.14018691588785,"GO:0022626","GO:CC","cytosolic ribosome",17155,1034
"11531","Maternal CD8+ Cytotoxic T Cells",TRUE,2.54184912220932e-05,155,62,8,0.129032258064516,0.0516129032258065,"GO:0030662","GO:CC","coated vesicle membrane",17155,1140
"11532","Maternal CD8+ Cytotoxic T Cells",TRUE,4.30948591821672e-05,30,238,7,0.0294117647058824,0.233333333333333,"GO:0098576","GO:CC","lumenal side of membrane",17155,3607
"11533","Maternal CD8+ Cytotoxic T Cells",TRUE,4.68287260085505e-05,165,63,8,0.126984126984127,0.0484848484848485,"GO:0098802","GO:CC","plasma membrane signaling receptor complex",17155,3665
"11534","Maternal CD8+ Cytotoxic T Cells",TRUE,8.62386600612154e-05,98,157,9,0.0573248407643312,0.0918367346938776,"GO:0045335","GO:CC","phagocytic vesicle",17155,2517
"11535","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00018960578399685,25,116,5,0.0431034482758621,0.2,"GO:0098553","GO:CC","lumenal side of endoplasmic reticulum membrane",17155,3584
"11536","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00018960578399685,25,116,5,0.0431034482758621,0.2,"GO:0071556","GO:CC","integral component of lumenal side of endoplasmic reticulum membrane",17155,3103
"11537","Maternal CD8+ Cytotoxic T Cells",TRUE,0.000217048112473662,51,57,5,0.087719298245614,0.0980392156862745,"GO:0012507","GO:CC","ER to Golgi transport vesicle membrane",17155,837
"11538","Maternal CD8+ Cytotoxic T Cells",TRUE,0.000232730839090252,202,346,17,0.0491329479768786,0.0841584158415842,"GO:0045121","GO:CC","membrane raft",17155,2458
"11539","Maternal CD8+ Cytotoxic T Cells",TRUE,0.000249408726525377,203,346,17,0.0491329479768786,0.083743842364532,"GO:0098857","GO:CC","membrane microdomain",17155,3692
"11540","Maternal CD8+ Cytotoxic T Cells",TRUE,0.000267171398519472,169,284,14,0.0492957746478873,0.0828402366863905,"GO:0098562","GO:CC","cytoplasmic side of membrane",17155,3593
"11541","Maternal CD8+ Cytotoxic T Cells",TRUE,0.000273667837484903,6,62,3,0.0483870967741935,0.5,"GO:0042105","GO:CC","alpha-beta T cell receptor complex",17155,2039
"11542","Maternal CD8+ Cytotoxic T Cells",TRUE,0.000290002189515577,54,57,5,0.087719298245614,0.0925925925925926,"GO:0055038","GO:CC","recycling endosome membrane",17155,2590
"11543","Maternal CD8+ Cytotoxic T Cells",TRUE,0.000306906810959899,47,393,9,0.0229007633587786,0.191489361702128,"GO:0022627","GO:CC","cytosolic small ribosomal subunit",17155,1035
"11544","Maternal CD8+ Cytotoxic T Cells",TRUE,0.000315044336929047,147,284,13,0.0457746478873239,0.0884353741496599,"GO:0009898","GO:CC","cytoplasmic side of plasma membrane",17155,803
"11545","Maternal CD8+ Cytotoxic T Cells",TRUE,0.000427111642853251,211,346,17,0.0491329479768786,0.0805687203791469,"GO:0098589","GO:CC","membrane region",17155,3615
"11546","Maternal CD8+ Cytotoxic T Cells",TRUE,0.000560319844322151,254,57,8,0.140350877192982,0.031496062992126,"GO:0005769","GO:CC","early endosome",17155,431
"11547","Maternal CD8+ Cytotoxic T Cells",TRUE,0.000823258088556295,245,62,8,0.129032258064516,0.0326530612244898,"GO:0030135","GO:CC","coated vesicle",17155,1094
"11548","Maternal CD8+ Cytotoxic T Cells",TRUE,0.001322011959069,9,238,4,0.0168067226890756,0.444444444444444,"GO:0042824","GO:CC","MHC class I peptide loading complex",17155,2111
"11549","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00158754509285496,1314,146,28,0.191780821917808,0.0213089802130898,"GO:0098805","GO:CC","whole membrane",17155,3668
"11550","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00172002937019503,379,360,23,0.0638888888888889,0.0606860158311346,"GO:0005925","GO:CC","focal adhesion",17155,567
"11551","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00210113519207087,125,136,8,0.0588235294117647,0.064,"GO:0030666","GO:CC","endocytic vesicle membrane",17155,1143
"11552","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00219459313059439,81,57,5,0.087719298245614,0.0617283950617284,"GO:0030134","GO:CC","COPII-coated ER to Golgi transport vesicle",17155,1093
"11553","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0023214101695065,386,360,23,0.0638888888888889,0.0595854922279793,"GO:0030055","GO:CC","cell-substrate junction",17155,1046
"11554","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00265567411699987,1068,116,21,0.181034482758621,0.0196629213483146,"GO:0098796","GO:CC","membrane protein complex",17155,3660
"11555","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00314424712333849,146,123,8,0.0650406504065041,0.0547945205479452,"GO:0030176","GO:CC","integral component of endoplasmic reticulum membrane",17155,1104
"11556","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00442655039740478,153,123,8,0.0650406504065041,0.0522875816993464,"GO:0031227","GO:CC","intrinsic component of endoplasmic reticulum membrane",17155,1259
"11557","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0050409535580851,96,57,5,0.087719298245614,0.0520833333333333,"GO:0030660","GO:CC","Golgi-associated vesicle membrane",17155,1138
"11558","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00534090709051872,2439,125,36,0.288,0.014760147601476,"GO:0031224","GO:CC","intrinsic component of membrane",17155,1256
"11559","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00699938523071583,184,393,15,0.0381679389312977,0.0815217391304348,"GO:0044391","GO:CC","ribosomal subunit",17155,2355
"11560","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00860743198595273,4862,164,71,0.432926829268293,0.0146030440148087,"GO:0005886","GO:CC","plasma membrane",17155,532
"11561","Maternal CD8+ Cytotoxic T Cells",TRUE,0.00964431461282181,739,58,11,0.189655172413793,0.0148849797023004,"GO:0005768","GO:CC","endosome",17155,430
"11562","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0107006562633078,571,62,10,0.161290322580645,0.0175131348511384,"GO:0030659","GO:CC","cytoplasmic vesicle membrane",17155,1137
"11563","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0118833262661227,4916,396,150,0.378787878787879,0.0305126118795769,"GO:0005829","GO:CC","cytosol",17155,487
"11564","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0129381556087366,73,393,9,0.0229007633587786,0.123287671232877,"GO:0015935","GO:CC","small ribosomal subunit",17155,858
"11565","Maternal CD8+ Cytotoxic T Cells",TRUE,0.013104764775366,117,57,5,0.087719298245614,0.0427350427350427,"GO:0030658","GO:CC","transport vesicle membrane",17155,1136
"11566","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0135173940375382,587,62,10,0.161290322580645,0.0170357751277683,"GO:0012506","GO:CC","vesicle membrane",17155,836
"11567","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0139053556600534,2,116,2,0.0172413793103448,1,"GO:0032398","GO:CC","MHC class Ib protein complex",17155,1543
"11568","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0159268818767118,4947,164,71,0.432926829268293,0.0143521326056196,"GO:0071944","GO:CC","cell periphery",17155,3164
"11569","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0164045182833163,323,136,11,0.0808823529411765,0.0340557275541796,"GO:0010008","GO:CC","endosome membrane",17155,813
"11570","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0193861777155973,373,63,8,0.126984126984127,0.0214477211796247,"GO:0043235","GO:CC","receptor complex",17155,2156
"11571","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0302989218476715,209,393,15,0.0381679389312977,0.0717703349282297,"GO:0005840","GO:CC","ribosome",17155,497
"11572","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0307747479597925,140,57,5,0.087719298245614,0.0357142857142857,"GO:0055037","GO:CC","recycling endosome",17155,2589
"11573","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0313040466517618,2332,125,33,0.264,0.0141509433962264,"GO:0016021","GO:CC","integral component of membrane",17155,869
"11574","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0348178698543534,1577,88,20,0.227272727272727,0.0126823081800888,"GO:0031226","GO:CC","intrinsic component of plasma membrane",17155,1258
"11575","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0348490833699312,682,360,30,0.0833333333333333,0.0439882697947214,"GO:0070161","GO:CC","anchoring junction",17155,2792
"11576","Maternal CD8+ Cytotoxic T Cells",TRUE,0.0362559695225801,254,157,10,0.0636942675159236,0.0393700787401575,"GO:0030139","GO:CC","endocytic vesicle",17155,1097
